"udid","time","count","avg_duration"
"104015411","1478208600","1","307"
"104018721","1478208600","1","3"
"104026115","1478208600","1","65"
"104018721","1478209200","2","690"
"104019152","1478209200","1","1028"
"104026853","1478209200","1","1093"
"104026881","1478209800","1","235"
"104018721","1478210400","3","1119"
"104026782","1478210400","2","151"
"104026881","1478210400","1","162"
"104019152","1478211000","1","522"
"104026782","1478211000","1","20"
"103990877","1478212200","1","118"
"104012689","1478212200","1","6"
"104026881","1478212200","1","610"
"104006415","1478212200","1","116"
"104025491","1478212800","1","63"
"103989547","1478213400","1","33"
"104023977","1478213400","1","880"
"104026893","1478213400","6","726"
"104026362","1478214000","1","8"
"104012689","1478214600","1","1971"
"104021490","1478214600","1","45"
"104026426","1478214600","1","172"
"103967266","1478215200","1","5"
"104026426","1478215200","1","7"
"104023977","1478215800","1","2525"
"104026426","1478215800","1","153"
"104026900","1478215800","1","766"
"103971590","1478216400","3","709"
"103971590","1478216400","1","23"
"104023977","1478216400","1","176"
"104025405","1478216400","10","10274"
"104026426","1478216400","1","203"
"104026881","1478216400","1","607"
"104018721","1478217000","1","2730"
"104026723","1478217000","1","107"
"104018491","1478217600","1","66292"
"104018721","1478218800","1","2"
"103989514","1478221800","1","1"
"104025723","1478221800","1","144"
"104026852","1478221800","1","3"
"104024686","1478222400","1","31"
"104024686","1478223000","2","422"
"104025356","1478223000","1","1"
"104025723","1478223000","1","360"
"104021107","1478223600","1","656"
"104024686","1478223600","1","273"
"104025201","1478223600","2","172"
"104025201","1478224200","1","334"
"104026870","1478224800","1","155"
"104025855","1478226600","1","39"
"104023146","1478227200","4","1004"
"104026916","1478227200","1","401"
"104021625","1478227800","1","247"
"103978336","1478228400","1","1259"
"104026852","1478231400","1","77"
"104007730","1478232000","1","9"
"104026491","1478233200","1","1222"
"104026124","1478235600","1","54"
"104022069","1478236200","2","539"
"104023123","1478236200","2","137"
"103978336","1478247600","1","1517"
"104023507","1478249400","2","730"
"104026886","1478250000","1","14357"
"104021262","1478254200","1","6"
"104021758","1478254800","1","454"
"104026195","1478255400","3","66"
"103966396","1478257200","2","2697"
"104003317","1478257800","1","49"
"103988826","1478259600","1","36"
"104024325","1478260200","1","125"
"104025155","1478260200","3","245"
"104025155","1478260800","3","118"
"104018627","1478261400","1","54"
"104024325","1478261400","1","90"
"104025155","1478261400","2","23"
"104025999","1478261400","3","854"
"104024325","1478262000","4","300"
"104025200","1478262600","1","2051"
"104012659","1478265000","1","155"
"104023449","1478265600","1","244"
"103983723","1478266200","1","3"
"104025305","1478266200","9","2556"
"104026729","1478266200","1","1535"
"103981381","1478266800","1","370"
"104023977","1478267400","1","163"
"104026942","1478267400","2","163"
"104023494","1478268000","1","5"
"104025999","1478268000","1","2400"
"104023977","1478269200","1","643"
"104025999","1478269800","1","591"
"104026792","1478270400","1","102"
"104015862","1478271600","1","2695"
"104026943","1478271600","1","55182"
"104026943","1478273400","1","1143"
"103999498","1478274000","1","431"
"104026943","1478274000","1","619"
"104026187","1478274600","1","5"
"104026943","1478274600","1","185"
"104026795","1478275200","1","887"
"104001455","1478278200","2","37"
"104026187","1478278200","1","375"
"103979653","1478280000","2","244"
"103979653","1478280000","1","2"
"104015411","1478280000","1","74"
"104015411","1478281200","1","380"
"104026943","1478281200","2","920"
"103974201","1478281800","1","2"
"103974201","1478281800","2","1129"
"103996011","1478283000","1","34"
"104022258","1478283000","1","315"
"104026943","1478283000","1","1902"
"104026377","1478284200","1","5"
"104026958","1478284200","1","400"
"104025305","1478284800","1","950"
"104009277","1478286000","1","553"
"104025305","1478286000","1","300"
"103972991","1478286600","8","3827"
"103972991","1478286600","7","1616"
"103988518","1478286600","2","275"
"104019366","1478287800","2","2387"
"104026885","1478290200","2","79"
"104026974","1478291400","1","2978"
"104025411","1478292000","1","24"
"104026237","1478292600","1","4144"
"104008248","1478293200","2","18"
"104026359","1478293200","1","2"
"104025405","1478293800","2","252"
"104012689","1478294400","1","1254"
"104025637","1478294400","1","48"
"104026871","1478294400","1","17"
"104025305","1478295000","1","144"
"104026943","1478295000","1","1766"
"104012689","1478295600","1","1070"
"104022106","1478296200","1","1303"
"104022106","1478297400","1","200"
"104026943","1478297400","1","2333"
"104026836","1478299200","1","9673"
"104023758","1478300400","1","6530"
"104023758","1478301000","1","445"
"104023758","1478301600","2","179"
"104023758","1478302200","1","359"
"104025466","1478302200","1","288"
"104022396","1478302800","1","540"
"103984140","1478304000","1","8"
"104026264","1478304000","1","2751"
"104026992","1478304000","1","38673"
"104024264","1478305200","1","88"
"104026988","1478305200","1","1797"
"104023758","1478305800","1","32"
"103997663","1478306400","1","11"
"104015857","1478306400","1","17"
"104021056","1478306400","1","26"
"103975833","1478307000","1","250"
"103973641","1478307600","5","6385"
"103977435","1478307600","9","9895"
"104024298","1478307600","1","23"
"104026995","1478307600","1","23745"
"103971515","1478308200","1","1095"
"104026823","1478308200","1","4"
"103999880","1478308800","1","187"
"104004628","1478309400","1","22845"
"104027002","1478311200","1","36854"
"104027005","1478311200","3","26673"
"103999695","1478312400","1","81"
"104025999","1478312400","1","1208"
"104027001","1478312400","1","157"
"104021079","1478313000","1","7"
"104026965","1478314200","1","55606"
"103997679","1478314800","2","93"
"104027010","1478314800","2","23"
"104019010","1478315400","2","1325"
"104026729","1478316600","1","1031"
"104026729","1478317200","1","391"
"104014447","1478319000","1","12"
"104023187","1478321400","1","24"
"104026997","1478321400","1","3"
"104023801","1478325600","2","272"
"104024419","1478328000","3","2641"
"104027002","1478328000","2","94"
"104025049","1478329200","1","74833"
"104022069","1478329800","1","2"
"104026992","1478329800","1","4876"
"104010581","1478331600","1","4"
"104010581","1478332200","1","390"
"104026992","1478332200","1","86"
"103988926","1478332800","1","2217"
"103978336","1478334600","1","3562"
"104025435","1478334600","1","77"
"104026992","1478334600","1","897"
"104025435","1478335200","1","29"
"103995640","1478335800","1","53"
"104012659","1478335800","1","285"
"104026992","1478335800","1","1"
"104026992","1478336400","1","432"
"104010581","1478338200","1","1839"
"104021079","1478338800","1","12"
"104026270","1478340600","1","681"
"104026270","1478341200","1","56"
"103988926","1478341800","1","8875"
"104026195","1478342400","2","88"
"104023758","1478343000","1","536"
"104026187","1478344200","1","457"
"104026187","1478344800","1","213"
"104008014","1478345400","1","25"
"103994345","1478346000","6","918"
"104023758","1478346000","1","756"
"104025571","1478346000","1","103"
"104023758","1478346600","4","465"
"104010581","1478347200","1","42"
"104023758","1478347200","2","271"
"104026187","1478347200","1","1009"
"103976560","1478347800","1","19"
"103976560","1478347800","2","263"
"104023758","1478347800","1","438"
"104010581","1478348400","1","1023"
"104023758","1478348400","3","492"
"103988561","1478349000","1","1937"
"104010581","1478349000","2","602"
"103988561","1478350200","4","1350"
"104025904","1478350200","1","15"
"104027033","1478350200","1","70"
"104026426","1478350800","1","68"
"104019323","1478351400","1","117"
"104025904","1478351400","1","765"
"104026426","1478351400","1","235"
"104021710","1478352000","2","13"
"104026426","1478352000","1","596"
"104010581","1478352600","1","1363"
"104026426","1478352600","1","290"
"104014593","1478353800","1","173"
"104025543","1478353800","1","9"
"104023758","1478354400","2","151"
"104027038","1478354400","1","2691"
"104012822","1478355000","1","9"
"104023758","1478355000","1","241"
"104027038","1478355000","4","386"
"103976560","1478355600","1","93"
"104023758","1478355600","1","106"
"104026377","1478355600","1","5"
"104027038","1478355600","1","642"
"104023758","1478356200","2","361"
"104027020","1478356200","1","149"
"104027018","1478357400","1","5195"
"104024762","1478358000","1","85"
"103969082","1478359200","1","656"
"103988561","1478359800","1","8104"
"104012625","1478359800","1","4"
"104026330","1478360400","1","64"
"104024074","1478361600","1","8"
"104026330","1478362800","2","395"
"103972991","1478363400","1","65"
"103989654","1478363400","1","190"
"104012903","1478363400","1","41"
"103972991","1478364000","1","45"
"104015411","1478364600","1","68107"
"104005788","1478367600","1","81"
"104012218","1478367600","2","380"
"104018659","1478367600","1","31335"
"104024686","1478367600","1","118"
"104025600","1478367600","1","3"
"103989649","1478368200","2","827"
"104023779","1478368800","1","78"
"104026164","1478368800","1","2342"
"104026242","1478369400","1","22"
"103973810","1478370000","1","137"
"104023779","1478370000","2","448"
"104015862","1478370600","1","927"
"104023779","1478370600","2","200"
"104027049","1478370600","1","10643"
"104026242","1478371200","1","956"
"104025975","1478371800","1","8"
"104014838","1478373000","6","63056"
"104026242","1478373000","2","1706"
"104001268","1478374200","1","95"
"104012689","1478374200","1","408"
"104025975","1478374200","1","428"
"104026242","1478374200","1","210"
"103973810","1478374800","1","5182"
"104001938","1478374800","1","26"
"104012689","1478374800","1","335"
"104026943","1478375400","1","182"
"104027064","1478376000","1","23405"
"104027064","1478376600","1","3"
"103989080","1478377200","1","245"
"104026115","1478377200","1","57"
"104012689","1478377800","1","2838"
"104026324","1478377800","1","149"
"104012689","1478378400","1","223"
"103988561","1478379000","2","719"
"103988843","1478379000","1","46"
"104012689","1478379600","1","457"
"104027070","1478379600","1","803"
"104027049","1478380200","1","129"
"104027072","1478380200","1","3544"
"104027074","1478380200","1","89"
"104026782","1478380800","1","60415"
"104027005","1478380800","1","804"
"104023846","1478381400","1","99"
"104026782","1478381400","1","310"
"103988561","1478382000","2","778"
"104026782","1478382000","1","644"
"104026853","1478382000","1","153"
"104023953","1478383800","1","144"
"104027080","1478383800","1","16"
"104023758","1478384400","1","78"
"104026853","1478384400","1","136"
"104027078","1478384400","1","4283"
"103978956","1478385000","1","1"
"104023758","1478385000","1","100"
"103988561","1478385600","1","3157"
"104023758","1478385600","3","157"
"104026403","1478385600","1","376"
"104027078","1478385600","1","6"
"103974201","1478386200","1","349"
"104023758","1478386200","2","243"
"103999221","1478387400","1","4"
"104023779","1478387400","1","199"
"104023977","1478387400","1","84"
"104026242","1478387400","1","48"
"104026242","1478388000","1","72"
"104027088","1478388000","2","234"
"104023779","1478388600","1","221"
"104026242","1478388600","3","116"
"103999221","1478389200","1","21"
"104026242","1478389200","1","68"
"103989672","1478389800","3","133"
"104026242","1478389800","1","2"
"104027094","1478390400","1","7700"
"103975989","1478391000","3","1632"
"104022983","1478391000","2","95"
"104027091","1478391000","1","12317"
"104027093","1478391000","1","754"
"104027094","1478391000","1","837"
"104026058","1478391600","1","32"
"103968338","1478392200","1","179"
"103968338","1478392200","1","2"
"104026164","1478392200","1","612"
"104009147","1478392800","1","14"
"104022396","1478392800","1","540"
"104012689","1478393400","1","2529"
"104027079","1478394600","1","70319"
"104025904","1478395200","1","24"
"104016721","1478396400","1","4"
"104027101","1478397000","1","80450"
"104027081","1478398800","1","522"
"103987252","1478399400","1","1"
"104027081","1478399400","1","14"
"104027081","1478400000","1","133"
"104019368","1478400600","1","1763"
"104026997","1478401200","1","23"
"104026997","1478401800","1","143"
"104027114","1478401800","1","31830"
"104024217","1478402400","1","8"
"104027113","1478402400","1","10248"
"104027114","1478404200","1","98"
"104027114","1478404200","1","33"
"104015862","1478405400","1","936"
"103991138","1478407800","1","104"
"103991138","1478408400","1","107"
"104027119","1478408400","2","62"
"104027119","1478409000","1","622"
"104014557","1478410800","1","898"
"104015862","1478410800","1","186"
"104023716","1478412600","3","276"
"104018916","1478413200","1","206"
"104023716","1478414400","1","304"
"103988561","1478415600","1","676"
"104026134","1478415600","1","4"
"104019211","1478418600","1","264"
"103987487","1478419200","1","50"
"104018916","1478419800","1","364"
"104025654","1478420400","1","354"
"103998297","1478423400","2","81"
"104010581","1478423400","1","4"
"104026377","1478424600","2","17432"
"104027132","1478424600","1","1195"
"104021760","1478425200","1","1795"
"104026377","1478425200","1","242"
"103962568","1478425800","1","4"
"104001732","1478425800","1","30"
"104005019","1478425800","1","3"
"104010581","1478426400","1","2738"
"104020356","1478428200","1","317"
"104026381","1478428800","6","536"
"103996801","1478429400","1","33"
"104027132","1478429400","1","1373"
"104012689","1478430000","1","762"
"103994345","1478431200","1","468"
"103976560","1478432400","1","272"
"103994345","1478432400","1","750"
"104027138","1478433000","1","22"
"104022094","1478434200","1","266"
"104027060","1478434800","1","314"
"104026853","1478435400","1","313"
"104027140","1478435400","1","130"
"104027141","1478435400","1","3609"
"104027057","1478436000","1","87"
"104027141","1478436000","1","143"
"104027142","1478436000","1","2501"
"104020105","1478437800","1","24"
"104021700","1478437800","1","34"
"104020105","1478438400","1","341"
"104027057","1478438400","1","354"
"104027144","1478438400","4","21422"
"104027152","1478440200","1","679"
"104027146","1478442000","1","1532"
"104025155","1478442600","1","976"
"104024883","1478443200","1","902"
"104027132","1478443200","1","9738"
"104027146","1478443200","1","766"
"104026460","1478443800","1","3"
"103978956","1478444400","1","1489"
"104022546","1478444400","2","268"
"104026554","1478445000","3","451"
"103978956","1478445600","1","480"
"103981794","1478445600","1","4"
"104026377","1478445600","1","343"
"104020419","1478446200","2","6"
"104025155","1478446200","1","2832"
"104026377","1478446200","1","394"
"104026650","1478446200","1","12"
"104022546","1478446800","1","124"
"104025155","1478446800","1","332"
"104025654","1478446800","1","1215"
"104026650","1478446800","1","311"
"103978021","1478447400","1","458"
"104027145","1478447400","1","103"
"104025201","1478448000","1","143"
"104027174","1478448000","3","1312"
"104018916","1478448600","1","362"
"104025201","1478448600","1","350"
"104027174","1478448600","4","248"
"103963811","1478449200","1","575"
"104002181","1478449200","1","174"
"104025201","1478449200","2","471"
"104026460","1478449200","1","4800"
"104026966","1478449800","1","136"
"104025201","1478450400","1","157"
"104026460","1478450400","1","1010"
"104027175","1478450400","1","49252"
"104027179","1478450400","1","69516"
"104026697","1478451000","1","133"
"104027174","1478451000","2","236"
"104027174","1478451600","1","216"
"104018721","1478452200","1","863"
"104022546","1478452200","1","77"
"104025888","1478452200","1","2615"
"103977690","1478452800","1","10"
"104018721","1478452800","1","613"
"104022546","1478452800","1","26"
"104026460","1478452800","2","2411"
"104027140","1478452800","1","110"
"104015862","1478453400","1","609"
"104013319","1478454000","1","3"
"104015862","1478454000","3","232"
"104025799","1478454000","1","31"
"104006051","1478454600","6","4500"
"104027193","1478455200","1","57"
"103990556","1478455800","9","4372"
"104025799","1478455800","1","1403"
"104027190","1478455800","1","642"
"104027195","1478455800","1","1021"
"104010581","1478456400","2","1867"
"103965566","1478458200","1","1113"
"104027196","1478458200","1","575"
"103965566","1478458800","1","678"
"104001732","1478458800","1","218"
"104025561","1478458800","1","17"
"104018956","1478459400","1","5"
"104025453","1478459400","1","175"
"104026092","1478459400","1","642"
"104027057","1478459400","1","55"
"103988333","1478460000","1","33"
"104026092","1478460000","1","6"
"104018721","1478460600","1","1445"
"104025453","1478460600","1","217"
"104007202","1478461200","3","19"
"104026829","1478461200","1","2"
"104018721","1478461800","1","727"
"104023507","1478461800","8","4234"
"104023507","1478462400","1","81"
"104025510","1478463000","1","54"
"104027196","1478463000","1","46"
"104026995","1478463600","1","816"
"104023507","1478464200","1","71"
"104024298","1478464200","1","1322"
"103985849","1478465400","2","2050"
"104026432","1478465400","1","3"
"104026995","1478465400","2","412"
"104015862","1478466000","2","2466"
"104018956","1478466000","1","55"
"104021079","1478466000","1","32"
"104018956","1478466600","1","2"
"104021079","1478466600","2","408"
"103980384","1478467200","1","301"
"104021079","1478467200","1","367"
"104026871","1478467200","1","980"
"104026961","1478467200","1","248"
"104021156","1478467800","1","251"
"104021239","1478467800","1","341"
"104023977","1478467800","1","131"
"104026534","1478467800","1","45"
"104027220","1478467800","1","446"
"104025453","1478468400","1","3"
"104027224","1478468400","1","2480"
"104015862","1478469000","1","2955"
"104025361","1478469000","1","35"
"104026871","1478469000","1","200"
"104027225","1478469000","1","16719"
"104027225","1478470200","1","4"
"103999830","1478470800","1","1208"
"104023467","1478470800","9","572"
"104023507","1478470800","1","1259"
"104023467","1478471400","1","11"
"104023507","1478471400","1","527"
"104027110","1478471400","3","2845"
"104027158","1478471400","1","64887"
"104027196","1478471400","1","4"
"104027110","1478472000","1","113"
"104027170","1478472000","1","81901"
"104027196","1478472000","1","69"
"104027235","1478472000","1","69952"
"104026513","1478472600","1","4"
"104027224","1478472600","1","2206"
"104021384","1478473200","1","894"
"104027196","1478473200","1","3"
"104027239","1478473200","1","5"
"103993122","1478473800","1","24"
"104021384","1478473800","1","316"
"104027243","1478473800","2","181"
"104023475","1478474400","1","87"
"104026961","1478474400","2","207"
"104027196","1478474400","1","11"
"104027243","1478474400","2","279"
"104026961","1478475000","1","1"
"104027196","1478475000","1","9"
"104027243","1478475000","1","351"
"104011841","1478475600","1","1"
"104025954","1478476200","1","51"
"104024090","1478476800","1","56080"
"104027224","1478476800","1","3119"
"104021384","1478477400","1","487"
"104025361","1478477400","1","119"
"104020469","1478478000","1","32"
"104025975","1478478000","1","2"
"104021079","1478478600","1","9"
"104021384","1478478600","2","553"
"104025975","1478478600","1","443"
"104027250","1478478600","1","10677"
"104025975","1478479200","2","356"
"104027250","1478479200","2","639"
"104015862","1478479800","1","327"
"104023507","1478479800","1","2314"
"104018199","1478480400","1","31"
"104027224","1478480400","1","127"
"103996485","1478481000","1","23"
"104015862","1478481000","1","319"
"104024298","1478481000","1","3"
"104024139","1478481600","1","650"
"104024298","1478481600","1","223"
"104016251","1478482200","1","21"
"104014531","1478482800","1","4"
"104024139","1478482800","1","220"
"104027258","1478482800","1","66016"
"104021079","1478483400","1","360"
"104024139","1478483400","1","22"
"104025975","1478483400","1","4243"
"104027128","1478483400","5","741"
"104027258","1478483400","4","310"
"104019323","1478484000","1","417"
"104024139","1478484000","1","351"
"104024298","1478484000","1","1671"
"104026442","1478484000","1","698"
"104027128","1478484000","1","98"
"104014531","1478484600","1","1422"
"104001732","1478485200","1","17"
"104027260","1478485200","1","17737"
"104027258","1478485800","2","914"
"104027264","1478485800","2","9102"
"104024298","1478486400","1","1531"
"104026852","1478486400","1","735"
"103980757","1478487000","1","131"
"104001732","1478487000","1","1485"
"104027260","1478487000","1","252"
"104027258","1478487600","1","1430"
"104027175","1478488200","1","434"
"104026852","1478488800","1","419"
"104013456","1478490000","1","24"
"104013456","1478490600","2","58"
"104027273","1478490600","1","22497"
"104027175","1478491200","1","388"
"104027258","1478491200","1","20"
"104027175","1478491800","3","117"
"104027273","1478492400","2","721"
"104026113","1478493000","1","885"
"104026615","1478493600","2","228"
"104010581","1478494800","1","2147"
"104027002","1478495400","1","43"
"104027002","1478496000","1","520"
"103990502","1478496600","1","10"
"103990502","1478497200","2","82"
"103990502","1478497800","3","272"
"103995298","1478497800","1","241"
"103990502","1478498400","3","452"
"103990502","1478499000","5","261"
"103990502","1478499600","4","367"
"103990502","1478500200","2","230"
"103990502","1478500800","2","189"
"104019368","1478500800","1","8"
"104019368","1478501400","1","128"
"104019368","1478502000","1","57"
"104026377","1478504400","2","813"
"104027260","1478506800","1","56"
"104026747","1478508600","1","164"
"104019368","1478509200","1","412"
"103995640","1478512200","1","48"
"104025975","1478512200","1","18"
"104027284","1478512200","1","69697"
"104026142","1478512800","1","82"
"104022094","1478515800","1","141"
"104027057","1478515800","1","31"
"103976743","1478516400","1","101"
"104026195","1478517600","1","15"
"103972991","1478518200","7","1243"
"103972991","1478518200","8","11090"
"104026195","1478518200","1","131"
"104027290","1478518800","1","53182"
"104026586","1478519400","1","257"
"104026586","1478520000","1","157"
"104027290","1478520600","1","672"
"104023923","1478521200","1","96"
"104026442","1478525400","1","183"
"104027300","1478526000","1","374"
"104017961","1478528400","1","15"
"104027301","1478528400","1","2246"
"104023315","1478529600","1","644"
"104025837","1478529600","1","258"
"103996419","1478530200","1","7"
"104026490","1478531400","1","14"
"104026490","1478532000","1","15"
"104024508","1478533200","1","143"
"104027297","1478533200","1","725"
"104027290","1478535000","1","521"
"104011561","1478536800","1","3"
"104027312","1478538000","1","28587"
"104022681","1478538600","1","139"
"104023315","1478538600","2","51"
"104027258","1478538600","1","421"
"104020891","1478539200","2","7336"
"104024298","1478540400","1","174"
"104027317","1478540400","2","4016"
"104022069","1478541000","1","8"
"104027318","1478541600","1","85756"
"103987267","1478542200","1","4"
"104025814","1478542200","1","1783"
"104025975","1478542200","1","139"
"104025975","1478542800","1","730"
"104027258","1478542800","2","422"
"104027303","1478542800","1","662"
"104027318","1478542800","1","8"
"103972991","1478543400","1","293"
"104027317","1478543400","1","30"
"104025975","1478544000","1","30"
"104027303","1478544000","1","452"
"104027324","1478544000","1","77542"
"104018021","1478544600","1","5"
"104027290","1478544600","1","752"
"104025629","1478546400","6","686"
"104027311","1478548800","1","284"
"104027332","1478548800","1","40"
"104027290","1478550600","1","354"
"104027334","1478550600","1","3930"
"104025745","1478551200","1","52"
"104026196","1478551200","1","161"
"104026806","1478551200","1","4008"
"104027286","1478551800","2","7"
"104025637","1478552400","1","6"
"104019815","1478553000","1","354"
"104027307","1478553000","1","129"
"104026196","1478553600","1","597"
"104027290","1478553600","1","1823"
"104019815","1478554200","1","531"
"104026997","1478554200","1","46"
"104026997","1478554800","1","53"
"104027317","1478554800","1","86"
"104012155","1478556000","8","984"
"104019815","1478557200","1","381"
"104026196","1478557200","1","30"
"104015411","1478558400","3","1113"
"104015411","1478559000","2","584"
"104025712","1478559000","1","168"
"103993122","1478559600","1","2"
"104026362","1478559600","1","81"
"103993122","1478560200","1","386"
"104026403","1478561400","1","1037"
"104027290","1478562000","1","4194"
"104012689","1478562600","1","120"
"104025275","1478562600","2","264"
"104026409","1478562600","1","16"
"104001732","1478563200","1","325"
"104023475","1478563200","1","293"
"104025975","1478563200","1","2"
"104027360","1478563200","1","5835"
"104012689","1478563800","1","718"
"104025275","1478563800","2","29"
"104026409","1478563800","1","155"
"103978336","1478564400","1","72853"
"103988075","1478564400","1","15"
"104024365","1478564400","1","144"
"104025975","1478564400","1","708"
"104027360","1478564400","1","820"
"103978336","1478565600","1","505"
"104017700","1478565600","3","31"
"104025888","1478565600","1","3109"
"104026187","1478565600","1","661"
"104027301","1478565600","1","3"
"104015232","1478566200","1","15"
"104027360","1478566200","1","13"
"104012689","1478566800","1","1107"
"104027290","1478566800","1","2286"
"104027368","1478568000","1","279"
"104012689","1478568600","1","1690"
"104026187","1478568600","1","1623"
"104027278","1478568600","1","6"
"104027368","1478568600","1","384"
"104001732","1478569200","1","1129"
"104019152","1478569200","1","205"
"104027079","1478569200","1","3"
"104027278","1478569200","1","436"
"104027368","1478569200","4","695"
"104026723","1478569800","1","120"
"104027368","1478569800","1","430"
"104027368","1478570400","1","314"
"104027368","1478571000","1","628"
"104027368","1478571600","2","674"
"104019010","1478572200","1","499"
"104027368","1478572200","2","534"
"104027132","1478573400","9","8618"
"104027360","1478574000","1","576"
"104001784","1478574600","1","304"
"104019010","1478574600","1","43"
"104027132","1478574600","1","459"
"104027132","1478575200","2","246"
"104027132","1478575800","1","38"
"103978336","1478577600","1","162"
"104025941","1478578800","1","127"
"103978336","1478579400","1","1729"
"104007898","1478579400","1","7"
"103978336","1478581200","1","779"
"104015036","1478583600","1","244"
"104015203","1478583600","1","851"
"104027360","1478584200","1","164"
"104027389","1478586600","1","347"
"104022069","1478587200","1","373"
"104022069","1478589000","1","711"
"104005936","1478589600","2","605"
"104025610","1478590200","3","692"
"104027391","1478590800","2","1040"
"104027391","1478591400","2","273"
"104027297","1478592000","1","11"
"104027391","1478592600","1","212"
"104027393","1478592600","1","55935"
"104027391","1478593800","1","767"
"104026195","1478597400","2","161"
"104027356","1478602200","1","84926"
"104027253","1478603400","1","1"
"93974201","1478604000","1","94"
"104027253","1478604000","1","216"
"104027398","1478604000","2","6891"
"103977690","1478605200","1","788"
"104027253","1478605200","2","192"
"103977690","1478607600","1","2153"
"104025096","1478607600","1","93"
"104025096","1478608200","1","82"
"104027394","1478608800","1","1103"
"104026144","1478609400","1","2"
"104027297","1478610600","1","1253"
"104027394","1478611200","2","340"
"104027399","1478611800","1","28959"
"104027301","1478613600","1","63"
"104027302","1478613600","1","32"
"104017700","1478614200","1","2"
"104027394","1478614200","1","1063"
"104017700","1478614800","1","181"
"104027168","1478615400","1","758"
"103966157","1478616000","1","4"
"103966157","1478616000","1","24"
"104013819","1478616600","1","44"
"104023697","1478616600","1","1413"
"104027394","1478616600","1","218"
"104026926","1478617200","1","555"
"104024054","1478618400","1","837"
"104027383","1478620200","1","51"
"104024054","1478622000","1","1684"
"104027174","1478622000","1","4982"
"103995888","1478622600","1","70"
"104023758","1478622600","4","834"
"104027409","1478622600","1","35494"
"104023758","1478623200","1","4"
"104026795","1478623200","1","23"
"104018323","1478623800","1","344"
"104026795","1478623800","1","349"
"104027420","1478624400","1","7"
"104016659","1478625000","2","93"
"104027409","1478625000","2","126"
"104027409","1478625600","2","401"
"104027409","1478626200","1","181"
"104024371","1478626800","1","314"
"104027409","1478626800","2","154"
"104027409","1478627400","2","480"
"104027409","1478629800","1","2"
"103992043","1478631000","1","1"
"104024740","1478631000","1","5"
"104025407","1478631000","2","379"
"104026983","1478631000","1","45"
"104023697","1478632200","1","93"
"104022106","1478632800","1","272"
"104026242","1478633400","1","3"
"104027429","1478635200","1","5"
"104025888","1478635800","1","1453"
"103972991","1478636400","4","1787"
"103972991","1478636400","7","3603"
"104027430","1478637600","1","80101"
"104010150","1478639400","1","5"
"104025975","1478639400","1","698"
"104026978","1478639400","1","10"
"104023213","1478640000","1","4"
"103972991","1478640600","1","1485"
"103976560","1478641200","1","247"
"104027437","1478642400","2","10"
"102631042","1478643000","1","7"
"104027438","1478643000","2","845"
"104027438","1478643000","1","3"
"104015692","1478644800","1","367"
"104016755","1478644800","2","15"
"104027441","1478645400","1","30887"
"104026347","1478646000","1","20"
"104022181","1478646600","1","95"
"104027098","1478646600","1","68"
"104011747","1478647200","3","176"
"104006144","1478647800","2","416"
"104027448","1478647800","1","1882"
"104027452","1478647800","1","255"
"104021268","1478649000","1","4"
"104023194","1478651400","1","470"
"104012689","1478652600","1","377"
"104027460","1478652600","1","86208"
"103987542","1478653200","1","4"
"104012689","1478653800","2","672"
"104023213","1478653800","1","143"
"104012689","1478654400","1","127"
"104023697","1478654400","4","1011"
"104012689","1478655000","1","1093"
"104023449","1478655000","1","273"
"104026878","1478655000","1","3655"
"104027154","1478658600","1","513"
"104021799","1478659800","1","81"
"104027359","1478659800","1","156"
"104011653","1478662200","1","1560"
"104026381","1478662800","1","75"
"104024562","1478663400","1","230"
"104027432","1478670600","1","166"
"104022259","1478672400","1","68"
"104026317","1478672400","1","55"
"104027477","1478675400","1","58"
"104027476","1478676000","1","15070"
"104027478","1478676000","1","50"
"104027479","1478676600","3","43802"
"104027476","1478677200","2","189"
"104027476","1478677800","1","28"
"104022069","1478679600","1","613"
"104016379","1478680200","2","307"
"103979071","1478681400","2","122"
"103979071","1478681400","1","11"
"103966157","1478683800","2","204"
"104027154","1478691600","1","281"
"104027484","1478692800","1","82737"
"104027487","1478692800","1","20"
"104025914","1478694000","1","38"
"104027489","1478695200","3","3181"
"104026572","1478695800","1","137"
"103994345","1478696400","3","546"
"104018129","1478696400","1","1005"
"104020784","1478698200","3","232"
"103991922","1478698800","1","824"
"104020784","1478698800","1","41"
"104027038","1478698800","1","969"
"104020784","1478699400","1","123"
"104027494","1478699400","2","477"
"103980293","1478700000","1","1506"
"104020784","1478700000","1","498"
"104027496","1478700600","1","133"
"104020784","1478701800","1","1078"
"104027494","1478701800","1","81"
"104027497","1478702400","1","70"
"104020784","1478703600","1","1737"
"104020784","1478704200","1","404"
"104027500","1478705400","1","53356"
"103971977","1478707800","14","5343"
"104021079","1478707800","2","244"
"103978597","1478708400","1","3"
"104027502","1478708400","1","5784"
"104027502","1478709000","1","452"
"104021079","1478709600","1","78"
"104024298","1478709600","1","3"
"104021079","1478710200","1","57"
"103972991","1478710800","1","51"
"104022335","1478710800","8","2199"
"104021079","1478713200","1","16"
"104023758","1478713800","1","16"
"104027451","1478713800","1","1272"
"104021676","1478715000","1","116"
"104017243","1478716200","1","207"
"104021079","1478716800","1","143"
"104017243","1478717400","1","193"
"104017566","1478717400","3","397"
